3894; 30Phi UMa;09;52;06;+;54;03;52;+4.59;UMA;
3895;          ;09;48;40;+;56;24;43;+6.06;   ;
3896; 23    Leo;09;51;02;+;13;03;58;+6.46;LEO;
3897;          ;09;49;51;+;36;16;07;+6.37;   ;
3898;          ;09;49;57;+;45;43;58;+5.08;   ;
3899;  6    Sex;09;51;14;+;04;14;36;+6.01;SEX;
3900; 22    Leo;09;51;53;+;24;23;43;+5.32;LEO;
3901;          ;09;51;22;+;06;10;54;+6.42;   ;
3902;   Nu  Cha;09;46;21;+;76;46;34;+5.45;CHA;
3903; 39Ups1Hya;09;51;29;+;14;50;48;+4.12;HYA;Zhang
3904;          ;09;50;42;+;46;56;04;+5.73;   ;
3905; 24Mu  Leo;09;52;46;+;26;00;25;+3.88;LEO;Rasalas
3906;  7    Sex;09;52;12;+;02;27;15;+6.02;SEX;
3907;          ;09;52;12;+;00;04;32;+6.35;   ;
3908;          ;09;51;60;+;16;32;05;+6.08;   ;
3909;  8Gam Sex;09;52;30;+;08;06;18;+5.05;SEX;
3910;          ;09;51;20;+;46;11;38;+5.62;   ;
3911;          ;09;55;03;+;61;06;58;+6.27;   ;
3912;          ;09;51;41;+;46;32;52;+4.58;   ;
3913;          ;09;51;12;+;59;25;33;+5.79;   ;
3914;          ;09;50;56;+;62;44;43;+5.57;   ;
3915;          ;09;53;43;+;05;57;30;+5.95;   ;
3916;          ;09;52;58;+;27;19;56;+6.30;   ;
3917; 31    UMa;09;55;43;+;49;49;12;+5.27;UMA;
3918;          ;09;58;23;+;72;52;46;+5.83;   ;
3919;          ;09;54;12;+;25;55;57;+4.88;   ;
3920;          ;09;53;00;+;55;22;24;+6.48;   ;
3921;          ;09;54;32;+;22;29;18;+6.24;   ;
3922;          ;09;57;14;+;57;25;06;+5.93;   ;
3923;          ;09;54;52;+;19;00;34;+4.94;   ;
3924;          ;09;53;50;+;51;08;49;+5.93;   ;
3925;          ;09;54;18;+;45;17;02;+5.71;   ;
3926;          ;09;56;26;+;08;55;59;+5.85;   ;
3927;          ;09;54;51;+;50;14;38;+5.72;   ;
3928; 19    LMi;09;57;41;+;41;03;20;+5.14;LMI;
3929;          ;09;57;57;+;45;24;52;+6.30;   ;
3930;          ;09;56;05;+;40;49;29;+6.41;   ;
3931;          ;09;56;46;+;26;33;01;+6.28;   ;
3932;          ;09;56;35;+;33;25;07;+5.84;   ;
3933;          ;09;56;54;+;27;28;30;+6.32;   ;
3934;          ;10;08;34;+;83;55;06;+6.37;   ;
3935;          ;09;56;22;+;51;20;10;+6.37;   ;
3936;          ;09;58;26;+;27;45;32;+6.30;   ;
3937; 27Nu  Leo;09;58;13;+;12;26;41;+5.26;LEO;
3938;          ;09;58;08;+;08;18;51;+6.04;   ;
3939;          ;09;59;52;+;56;48;43;+5.48;   ;
3940;   Phi Vel;09;56;52;+;54;34;04;+3.54;VEL;Phi Velorum
3941;          ;09;57;11;+;52;38;20;+6.12;   ;
3942;          ;09;59;36;+;29;38;43;+5.73;   ;
3943;          ;09;57;42;+;48;24;52;+6.05;   ;
3944;          ;09;56;10;+;71;23;22;+6.35;   ;
3945; 12    Sex;09;59;43;+;03;23;05;+6.70;SEX;
3946;          ;09;59;06;+;23;57;01;+6.21;   ;
3947;   Eta Ant;09;58;52;+;35;53;28;+5.23;ANT;
3948;          ;09;57;15;+;64;29;22;+6.58;   ;
3949;          ;09;56;60;+;69;06;07;+6.20;   ;
3950; 29Pi  Leo;10;00;13;+;08;02;39;+4.70;LEO;
3951; 20    LMi;10;01;01;+;31;55;25;+5.36;LMI;
3952;          ;10;02;49;+;21;56;57;+5.66;   ;
3953;          ;10;00;34;+;56;56;48;+6.52;   ;
3954;          ;10;04;36;+;53;53;30;+5.74;   ;in Ursa Major
3955;          ;10;01;40;+;53;21;52;+6.20;   ;
3956;          ;10;02;49;+;30;34;39;+6.54;   ;
3957;          ;10;01;58;+;57;20;59;+6.20;   ;
3958;          ;10;05;10;+;52;22;15;+6.14;   ;
3959;          ;10;03;41;+;09;34;26;+6.12;   ;
3960;          ;10;02;00;+;60;25;15;+5.94;   ;
3961; 13    Sex;10;04;08;+;03;12;04;+6.45;SEX;
3962;          ;10;03;41;+;25;19;00;+6.70;   ;
3963;          ;10;04;03;+;18;06;06;+5.86;   ;
3964;          ;10;03;20;+;46;38;10;+6.12;   ;
3965;          ;10;04;21;+;24;17;08;+5.70;   ;
3966;          ;10;02;60;+;60;10;43;+6.19;   ;
3967;          ;10;02;49;+;62;09;23;+6.42;   ;
3968;          ;10;04;23;+;39;58;33;+6.43;   ;
3969;          ;10;05;41;+;15;45;27;+6.37;   ;
3970; 40Ups2Hya;10;05;07;+;13;03;53;+4.60;HYA;
3971;          ;10;03;34;+;61;53;02;+6.14;   ;
3972;          ;10;05;15;+;36;23;02;+6.27;   ;
3973; 14    Sex;10;06;47;+;05;36;41;+6.21;SEX;
3974; 21    LMi;10;07;26;+;35;14;41;+4.48;LMI;
3975; 30Eta Leo;10;07;20;+;16;45;46;+3.52;LEO;Eta Leonis
3976;          ;10;06;11;+;47;22;12;+5.08;   ;
3977;          ;10;07;09;+;17;08;30;+5.60;   ;
3978;          ;10;06;07;+;52;11;17;+6.52;   ;
3979;          ;10;08;16;+;31;36;15;+6.24;   ;
3980; 31    Leo;10;07;54;+;09;59;51;+4.37;LEO;
3981; 15Alp Sex;10;07;56;+;00;22;18;+4.49;SEX;Alpha Sextantis
3982; 32Alp Leo;10;08;22;+;11;58;02;+1.35;LEO;Regulus
3983;   Mu 1Cha;10;00;44;+;82;12;53;+5.52;CHA;
3984;          ;10;08;02;+;37;20;01;+6.36;   ;in Antlia
3985;          ;10;08;46;+;10;53;05;+6.53;   ;
3986;          ;10;08;35;+;15;36;42;+6.27;   ;
3987;          ;10;10;59;+;40;39;41;+6.32;   ;
3988;          ;10;09;56;+;12;05;45;+6.24;   ;
3989; 17    Sex;10;10;07;+;08;24;30;+5.91;SEX;
3990;          ;10;08;56;+;51;48;40;+4.86;   ;
3991;          ;10;10;06;+;12;48;58;+5.31;   ;
3992;          ;10;09;32;+;35;51;24;+6.13;   ;
3993;          ;10;11;13;+;37;24;07;+5.85;   ;
3994; 41Lam Hya;10;10;35;+;12;21;15;+3.61;HYA;Lambda Hydrae
3995;          ;10;08;43;+;65;48;55;+5.28;   ;
3996; 18    Sex;10;10;56;+;08;25;06;+5.65;SEX;
3997;   Mu 2Cha;10;04;08;+;81;33;57;+6.60;CHA;
3998; 34    Leo;10;11;38;+;13;21;18;+6.44;LEO;
3999;          ;10;09;22;+;61;32;57;+5.60;   ;
4000;          ;10;11;18;+;07;19;00;+6.25;   ;
4001;          ;10;10;38;+;41;42;54;+5.98;   ;
4002;          ;10;09;30;+;68;41;00;+5.81;   ;
4003;          ;10;12;03;+;28;36;23;+6.28;   ;
4004; 19    Sex;10;12;48;+;04;36;53;+5.77;SEX;
4005;          ;10;12;38;+;19;09;13;+6.44;   ;
4006;          ;10;13;50;+;27;08;09;+6.04;   ;
4007;          ;10;11;35;+;58;49;41;+6.40;   ;
4008;          ;10;15;08;+;59;59;08;+6.25;   ;
4009;          ;10;11;46;+;58;03;38;+5.72;   ;
4010;          ;10;12;23;+;52;09;48;+6.16;   ;
4011;          ;10;13;19;+;27;01;44;+6.25;   ;
4012;          ;10;14;30;+;21;10;04;+6.02;   ;
4013;          ;10;13;25;+;33;01;55;+6.38;   ;
4014; 22    LMi;10;15;06;+;31;28;05;+6.46;LMI;
4015;          ;10;13;46;+;40;20;45;+5.90;   ;
4016;          ;10;18;01;+;73;04;24;+6.40;   ;
4017;          ;10;13;23;+;51;14;00;+5.28;   ;
4018;          ;10;13;01;+;59;55;05;+6.10;   ;
4019;          ;10;13;57;+;40;18;38;+6.35;   ;
4020;          ;10;13;28;+;51;45;22;+5.78;   ;
4021;          ;10;17;51;+;71;03;38;+6.66;   ;
4022;          ;10;13;21;+;61;39;32;+6.41;   ;
4023;          ;10;14;44;+;42;07;19;+3.85;   ;
4024; 23    LMi;10;16;14;+;29;18;38;+5.35;LMI;
4025;          ;10;13;31;+;66;22;23;+5.16;   ;
4026; 32    UMa;10;18;02;+;65;06;30;+5.82;UMA;
4027; 24    LMi;10;16;28;+;28;40;57;+6.49;LMI;
4028;          ;10;16;16;+;17;44;25;+6.55;   ;
4029;          ;10;15;21;+;36;31;05;+6.19;   ;
4030; 35    Leo;10;16;32;+;23;30;11;+5.97;LEO;
4031; 36Zet Leo;10;16;41;+;23;25;02;+3.44;LEO;Adhafera
4032;          ;10;16;42;+;25;22;17;+5.84;   ;
4033; 33Lam UMa;10;17;06;+;42;54;52;+3.45;UMA;Tania Borealis
4034;          ;10;16;09;+;11;12;12;+6.08;   ;
4035; 37    Leo;10;16;41;+;13;43;42;+5.41;LEO;
4036;          ;10;15;31;+;43;06;45;+5.60;   ;
4037;   Ome Car;10;13;44;+;70;02;17;+3.32;CAR;Omega Carinae
4038;          ;10;15;17;+;54;58;27;+6.16;   ;
4039; 39    Leo;10;17;15;+;23;06;22;+5.82;LEO;
4040;          ;10;16;46;+;20;40;14;+6.57;   ;
4041;          ;10;18;10;+;27;24;55;+6.52;   ;
4042; 22Eps Sex;10;17;38;+;08;04;08;+5.24;SEX;
4043;          ;10;16;03;+;59;54;12;+6.22;   ;
4044;          ;10;18;59;+;46;45;39;+6.43;   ;
4045;          ;10;16;40;+;51;12;18;+6.30;   ;
4046;          ;10;19;27;+;48;23;49;+6.00;   ;
4047;          ;10;21;03;+;68;44;51;+5.96;   ;
4048;          ;10;19;01;+;24;42;42;+6.40;   ;
4049;          ;10;18;08;+;28;59;31;+5.34;   ;
4050;          ;10;17;05;+;61;19;56;+3.40;   ;q Carinae
4051;          ;10;20;15;+;53;46;45;+6.45;   ;
4052;          ;10;20;31;+;54;13;01;+6.00;   ;
4053;          ;10;18;38;+;36;48;17;+6.30;   ;
4054; 40    Leo;10;19;44;+;19;28;15;+4.79;LEO;
4055;          ;10;19;17;+;12;31;41;+6.00;   ;
4056;          ;10;18;28;+;41;40;06;+5.96;   ;
4057; 41Gam1Leo;10;19;58;+;19;50;30;+2.61;LEO;Algieba A
4058; 41Gam2Leo;10;19;59;+;19;50;26;+3.80;LEO;Algieba B
4059;          ;10;19;32;+;05;06;21;+6.37;   ;
4060;          ;10;19;59;+;09;03;32;+6.32;   ;
4061;          ;10;18;38;+;56;06;36;+5.81;   ;
4062;          ;10;29;41;+;84;15;08;+5.50;   ;
4063;          ;10;19;37;+;55;01;46;+4.57;   ;
4064; 23    Sex;10;21;02;+;02;17;23;+6.66;SEX;
4065;          ;10;19;05;+;64;40;35;+5.67;   ;
4066;          ;10;20;17;+;47;41;57;+5.65;   ;
4067;          ;10;22;10;+;41;13;46;+5.76;   ;
4068;          ;10;21;08;+;17;59;06;+6.51;   ;
4069; 34Mu  UMa;10;22;20;+;41;29;58;+3.05;UMA;Tania Australis
4070; 42    Leo;10;21;50;+;14;58;32;+6.12;LEO;
4071;          ;10;21;29;+;23;42;39;+6.50;   ;
4072;          ;10;24;08;+;65;33;59;+4.97;   ;
4073;          ;10;21;36;+;22;31;42;+6.51;   ;
4074;          ;10;20;55;+;56;02;35;+4.50;   ;
4075; 27    LMi;10;23;06;+;33;54;29;+5.90;LMI;
4076;          ;10;22;13;+;19;52;01;+6.13;   ;
4077; 43    Leo;10;23;00;+;06;32;33;+6.07;LEO;
4078;          ;10;23;42;+;29;36;57;+6.39;   ;
4079;          ;10;23;15;+;05;41;39;+6.54;   ;
4080;          ;10;22;20;+;41;39;00;+4.83;   ;
4081; 28    LMi;10;24;09;+;33;43;07;+5.50;LMI;28 Leonis Minoris
4082; 25    Sex;10;23;26;+;04;04;27;+5.97;SEX;
4083;          ;10;23;13;+;30;09;44;+6.27;   ;
4084;          ;10;31;05;+;82;33;31;+5.26;   ;
4085;          ;10;24;13;+;02;22;05;+6.32;   ;
4086;          ;10;23;29;+;38;00;36;+5.33;   ;
4087;          ;10;23;40;+;41;57;12;+6.27;   ;
4088; 44    Leo;10;25;15;+;08;47;05;+5.61;LEO;
4089;          ;10;22;58;+;66;54;06;+4.99;   ;
4090; 30    LMi;10;25;55;+;33;47;46;+4.74;LMI;30 Leonis Minoris
4091;          ;10;23;51;+;57;57;14;+6.35;   ;
4092;          ;10;25;44;+;07;03;35;+5.57;   ;
4093;          ;10;25;17;+;42;28;05;+6.18;   ;
4094; 42Mu  Hya;10;26;05;+;16;50;11;+3.81;HYA;
4095;          ;10;24;59;+;58;34;35;+5.95;   ;
4096;          ;10;27;28;+;41;36;03;+6.02;   ;
4097;          ;10;27;00;+;19;21;52;+6.15;   ;
4098;          ;10;28;04;+;48;47;05;+6.44;   ;
4099;          ;10;26;09;+;42;44;20;+6.13;   ;
4100; 31Bet LMi;10;27;53;+;36;42;26;+4.21;LMI;
4101; 45    Leo;10;27;39;+;09;45;45;+6.04;LEO;
4102;          ;10;24;24;+;74;01;54;+4.00;   ;I Carinae
4103;          ;10;28;36;+;45;12;44;+6.35;   ;
4104;   Alp Ant;10;27;09;+;31;04;04;+4.25;ANT;
4105;          ;10;24;44;+;73;58;18;+6.19;   ;
4106; 35    UMa;10;29;54;+;65;37;34;+6.32;UMA;
4107;          ;10;26;49;+;54;52;39;+5.58;   ;
4108;          ;10;30;27;+;64;15;27;+6.12;   ;
4109;          ;10;28;44;+;03;44;33;+6.05;   ;
4110;          ;10;27;24;+;57;38;20;+4.66;   ;P Carinae
4111;          ;10;28;02;+;49;24;20;+6.10;   ;
4112; 36    UMa;10;30;38;+;55;58;50;+4.84;UMA;36 Ursae Majoris
4113; 32    LMi;10;30;06;+;38;55;31;+5.77;LMI;
4114;          ;10;27;53;+;58;44;22;+3.82;   ;
4115;          ;10;27;25;+;65;42;17;+6.01;   ;
4116; 29Del Sex;10;29;29;+;02;44;21;+5.21;SEX;
4117;          ;10;29;29;+;29;39;49;+5.58;   ;
4118;   Del Ant;10;29;35;+;30;36;26;+5.56;ANT;
4119; 30Bet Sex;10;30;17;+;00;38;13;+5.09;SEX;
4120;          ;10;28;53;+;64;10;20;+5.29;   ;
4121;          ;10;36;02;+;80;29;40;+6.52;   ;
4122;          ;10;30;59;+;07;38;15;+6.20;   ;
4123;          ;10;30;60;+;13;35;18;+5.58;   ;
4124; 33    LMi;10;31;51;+;32;22;46;+5.90;LMI;
4125;          ;10;30;51;+;26;29;02;+6.51;   ;
4126;          ;10;35;05;+;75;42;47;+4.84;   ;
4127; 46    Leo;10;32;12;+;14;08;14;+5.46;LEO;
4128;          ;10;30;39;+;61;21;22;+6.43;   ;
4129;          ;10;30;09;+;66;59;06;+6.19;   ;
4130;          ;10;31;49;+;28;14;15;+6.05;   ;
4131;          ;10;33;44;+;53;29;51;+6.45;   ;
4132;          ;10;33;14;+;40;25;32;+4.75;   ;
4133; 47Rho Leo;10;32;49;+;09;18;24;+3.85;LEO;Shaomin
4134;          ;10;31;22;+;53;42;56;+4.89;   ;
4135;          ;10;31;57;+;45;04;00;+5.74;   ;
4136;          ;10;31;57;+;45;04;10;+6.09;   ;
4137; 34    LMi;10;33;31;+;34;59;19;+5.58;LMI;
4138;          ;10;30;20;+;71;59;35;+4.74;   ;
4139;          ;10;32;34;+;44;37;08;+5.91;   ;
4140;          ;10;32;01;+;61;41;07;+3.32;   ;p Carinae
4141; 37    UMa;10;35;10;+;57;04;58;+5.16;UMA;37 Ursae Majoris
4142;          ;10;31;02;+;73;13;18;+4.93;   ;
4143;          ;10;32;57;+;47;00;12;+5.02;   ;
4144;          ;10;32;48;+;58;40;01;+6.00;   ;
4145; 44    Hya;10;34;01;+;23;44;43;+5.08;HYA;
4146; 48    Leo;10;34;48;+;06;57;13;+5.08;LEO;
4147;          ;10;33;25;+;58;11;25;+6.14;   ;
4148; 49    Leo;10;35;02;+;08;39;01;+5.67;LEO;
4149;          ;10;34;58;+;23;10;34;+6.10;   ;
4150; 35    LMi;10;36;21;+;36;19;37;+6.28;LMI;
4151;          ;10;34;13;+;60;59;16;+6.23;   ;
4152;          ;10;35;39;+;18;34;09;+6.49;   ;
4153;          ;10;35;13;+;39;33;46;+5.38;   ;
4154;          ;10;35;10;+;43;39;53;+6.08;   ;
4155;          ;10;36;17;+;10;35;00;+6.57;   ;
4156;   Phi2Hya;10;36;17;+;16;20;40;+6.03;HYA;Phi 2 Hydrae
4157;          ;10;36;05;+;26;40;30;+6.29;   ;
4158;          ;10;36;32;+;12;13;49;+5.70;   ;
4159;          ;10;35;35;+;57;33;28;+4.45;   ;
4160;          ;10;37;12;+;11;44;55;+6.52;   ;
4161;          ;10;31;51;+;81;55;16;+7.07;   ;
4162;          ;10;37;14;+;27;24;45;+4.89;   ;
4163;          ;10;37;33;+;13;23;04;+4.82;   ;
4164;          ;10;36;20;+;59;33;53;+5.08;   ;
4165;          ;10;39;06;+;53;40;06;+5.52;   ;
4166; 37    LMi;10;38;43;+;31;58;34;+4.71;LMI;
4167;          ;10;37;18;+;48;13;33;+3.84;   ;
4168; 38    LMi;10;39;08;+;37;54;36;+5.85;LMI;
4169;          ;10;37;27;+;58;44;00;+5.45;   ;
4170;          ;10;35;25;+;76;18;33;+6.30;   ;
4171;   Phi3Hya;10;38;35;+;16;52;36;+4.91;HYA;
4172;          ;10;38;50;+;12;26;37;+6.04;   ;
4173;          ;10;38;02;+;57;15;23;+5.91;   ;
4174;   Gam Cha;10;35;28;+;78;36;28;+4.11;CHA;
4175;          ;10;38;50;+;42;45;13;+6.11;   ;
4176;          ;10;41;48;+;68;26;36;+5.75;   ;
4177;          ;10;38;45;+;59;10;59;+4.66;   ;
4178; 38    UMa;10;41;57;+;65;42;59;+5.12;UMA;
4179;          ;10;38;59;+;58;49;01;+5.92;   ;
4180;          ;10;39;18;+;55;36;12;+4.28;   ;x Velorum
4181;          ;10;43;04;+;69;04;34;+5.00;   ;
4182; 33    Sex;10;41;24;+;01;44;30;+6.26;SEX;
4183;          ;10;40;52;+;35;44;30;+6.37;   ;
4184;          ;10;42;11;+;31;41;49;+6.02;   ;
4185;          ;10;40;11;+;65;06;02;+5.52;   ;
4186;          ;10;39;17;+;74;29;37;+6.07;   ;
4187; 39    UMa;10;43;43;+;57;11;57;+5.80;UMA;
4188;          ;10;41;18;+;59;40;37;+6.42;   ;
4189; 40    LMi;10;43;02;+;26;19;32;+5.51;LMI;
4190;          ;10;42;31;+;13;58;30;+6.24;   ;
4191;          ;10;43;33;+;46;12;14;+5.18;   ;
4192; 41    LMi;10;43;25;+;23;11;18;+5.08;LMI;41 Leonis Minoris
4193; 35    Sex;10;43;21;+;04;44;52;+5.79;SEX;
4194;          ;10;42;43;+;32;42;57;+5.64;   ;
4195;          ;10;45;04;+;67;24;41;+6.00;   ;
4196;          ;10;42;14;+;64;27;59;+4.82;   ;
4197;          ;10;44;14;+;19;45;31;+6.27;   ;in Leo
4198;          ;10;42;41;+;59;12;57;+5.38;   ;V519 Carinae
4199;   The Car;10;42;57;+;64;23;40;+2.76;CAR;Vathorz Posterior
4200;          ;10;43;32;+;60;34;00;+4.57;   ;
4201; 36    Sex;10;45;09;+;02;29;17;+6.28;SEX;
4202; 41    UMa;10;46;22;+;57;21;57;+6.34;UMA;
4203; 42    LMi;10;45;52;+;30;40;56;+5.24;LMI;
4204;          ;10;43;51;+;64;14;56;+5.77;   ;
4205;          ;10;44;07;+;63;57;40;+4.82;   ;
4206;          ;10;41;51;+;79;47;00;+5.97;   ;
4207;          ;10;46;06;+;06;22;23;+6.37;   ;
4208; 51    Leo;10;46;24;+;18;53;29;+5.49;LEO;
4209; 52    Leo;10;46;25;+;14;11;41;+5.48;LEO;
4210;   Eta Car;10;45;04;+;59;41;03;+6.21;CAR;Eta Carinae
4211;          ;10;44;19;+;70;51;36;+6.26;   ;
4212;          ;10;44;32;+;70;51;18;+6.46;   ;
4213;          ;10;44;26;+;72;26;38;+6.27;   ;
4214;          ;10;46;52;+;17;17;48;+5.42;   ;
4215;          ;10;48;50;+;65;07;56;+6.39;   ;
4216;   Mu  Vel;10;46;46;+;49;25;12;+2.69;VEL;Alherem
4217;          ;10;46;17;+;60;36;12;+6.25;   ;
4218;          ;10;47;38;+;15;15;43;+6.67;   ;
4219;          ;10;46;16;+;64;30;54;+5.34;   ;
4220;          ;10;46;30;+;64;15;48;+5.23;   ;
4221;          ;10;46;57;+;56;45;26;+5.23;   ;
4222;          ;10;46;51;+;64;23;00;+4.85;   ;
4223; 43    LMi;10;48;57;+;29;24;57;+6.15;LMI;
4224;          ;10;48;41;+;01;57;32;+5.93;   ;
4225;          ;10;48;14;+;31;41;18;+5.88;   ;
4226;          ;10;47;39;+;57;28;04;+6.36;   ;
4227; 53    Leo;10;49;15;+;10;32;43;+5.34;LEO;
4228;          ;10;48;05;+;59;55;09;+6.00;   ;
4229; 40    Sex;10;49;17;+;04;01;27;+6.61;SEX;
4230; 44    LMi;10;49;54;+;27;58;26;+6.04;LMI;
4231;   Del1Cha;10;45;16;+;80;28;11;+5.47;CHA;
4232;   Nu  Hya;10;49;37;+;16;11;37;+3.11;HYA;Nu Hydrae
4233;          ;10;49;43;+;09;51;10;+5.86;   ;in Sextans
4234;   Del2Cha;10;45;47;+;80;32;25;+4.45;CHA;Delta2 Chamæleontis
4235; 43    UMa;10;51;11;+;56;34;56;+5.67;UMA;43 Ursae Majoris
4236; 42    UMa;10;51;24;+;59;19;12;+5.58;UMA;
4237; 41    Sex;10;50;18;+;08;53;52;+5.79;SEX;
4238;          ;10;49;57;+;34;03;29;+5.61;   ;
4239;          ;10;49;24;+;59;19;25;+5.91;   ;
4240;          ;10;51;05;+;03;05;33;+5.95;   ;
4241;          ;10;52;31;+;52;33;55;+6.65;   ;
4242;          ;10;52;32;+;52;30;13;+6.44;   ;
4243;          ;10;53;31;+;69;51;14;+5.93;   ;
4244;          ;10;52;14;+;01;01;31;+6.38;   ;
4245;          ;10;52;36;+;00;12;05;+6.31;   ;
4246; 44    UMa;10;53;34;+;54;35;06;+5.10;UMA;
4247; 46    LMi;10;53;19;+;34;12;54;+3.83;LMI;
4248; 45Ome UMa;10;53;59;+;43;11;24;+4.71;UMA;
4249;          ;10;53;25;+;02;15;19;+6.12;   ;
4250;          ;10;52;31;+;57;14;26;+5.25;   ;
4251;          ;10;53;29;+;20;08;20;+5.24;   ;
4252;          ;10;53;33;+;15;26;44;+6.38;   ;
4253;          ;10;53;44;+;02;07;45;+5.45;   ;
4254; 48    LMi;10;54;42;+;25;29;27;+6.20;LMI;48 Leonis Minoris
4255;          ;10;54;18;+;13;45;29;+5.66;   ;in Crater
4256;          ;10;54;58;+;34;02;05;+5.72;   ;
4257;          ;10;53;30;+;58;51;12;+3.78;   ;u Carinae
4258; 46    UMa;10;55;44;+;33;30;25;+5.03;UMA;
4259; 54    Leo;10;55;37;+;24;44;59;+4.50;LEO;
4260; 54    Leo;10;55;37;+;24;44;56;+6.30;LEO;
4261;          ;10;55;12;+;20;39;54;+6.44;   ;
4262;          ;10;53;42;+;70;43;13;+5.99;   ;
4263;          ;10;55;01;+;42;15;04;+6.11;   ;
4264;          ;10;56;14;+;42;00;30;+6.03;   ;
4265; 55    Leo;10;55;42;+;00;44;13;+5.91;LEO;
4266;          ;10;54;30;+;61;49;36;+5.93;   ;
4267; 56    Leo;10;56;01;+;06;11;07;+5.81;LEO;
4268;          ;10;52;27;+;79;33;34;+6.33;   ;
4269;          ;10;56;17;+;22;21;06;+6.14;   ;
4270; 50    LMi;10;56;34;+;25;30;00;+6.35;LMI;
4271;          ;10;55;17;+;60;31;01;+5.92;   ;
4272;          ;10;59;57;+;77;46;12;+6.20;   ;
4273;   Iot Ant;10;56;43;+;37;08;16;+4.60;ANT;
4274;          ;10;57;08;+;50;45;54;+5.91;   ;
4275;          ;10;59;18;+;51;52;56;+6.17;   ;
4276;          ;10;57;48;+;59;43;55;+6.11;   ;
4277; 47    UMa;10;59;28;+;40;25;49;+5.05;UMA;Chalawan
4278;          ;10;59;33;+;36;05;35;+6.00;   ;
4279;          ;10;57;16;+;75;05;59;+6.13;   ;
4280;          ;11;00;15;+;45;31;34;+5.47;   ;
4281;          ;10;59;41;+;11;42;21;+6.55;   ;
4282;          ;10;59;14;+;33;44;14;+5.71;   ;
4283;          ;11;00;26;+;51;30;07;+6.43;   ;
4284;          ;10;59;31;+;16;21;14;+5.89;   ;
4285;          ;11;00;21;+;42;54;41;+6.02;   ;
4286;          ;11;01;06;+;63;25;16;+6.39;   ;
4287;  7Alp Crt;10;59;46;+;18;17;56;+4.08;CRT;Alkes
4288; 49    UMa;11;00;50;+;39;12;44;+5.08;UMA;
4289;          ;11;00;12;+;14;05;00;+5.88;   ;
4290;          ;10;59;14;+;61;19;13;+6.16;   ;
4291; 58    Leo;11;00;34;+;03;37;03;+4.84;LEO;
4292;          ;10;59;59;+;43;48;26;+5.81;   ;
4293;          ;11;00;09;+;42;13;33;+4.39;   ;
4294; 59    Leo;11;00;45;+;06;06;05;+4.99;LEO;
4295; 48Bet UMa;11;01;50;+;56;22;57;+2.37;UMA;Merak
4296;          ;11;00;09;+;51;49;04;+6.15;   ;
4297;          ;11;00;57;+;15;47;34;+6.34;   ;
4298;          ;11;00;41;+;31;50;22;+6.07;   ;
4299; 61    Leo;11;01;50;+;02;29;05;+4.74;LEO;
4300; 60    Leo;11;02;20;+;20;10;47;+4.42;LEO;
4301; 50Alp UMa;11;03;44;+;61;45;03;+1.79;UMA;Dubhe
4302;          ;11;02;24;+;26;49;53;+6.23;   ;
4303;          ;11;03;15;+;00;45;09;+6.14;   ;
4304;          ;10;59;13;+;81;33;22;+6.71;   ;
4305;          ;11;03;15;+;11;18;13;+5.50;   ;
4306; 62    Leo;11;03;37;+;00;00;03;+5.95;LEO;
4307;          ;11;03;16;+;31;57;39;+6.46;   ;
4308;          ;11;03;36;+;13;26;04;+6.34;   ;
4309; 51    UMa;11;04;31;+;38;14;29;+6.00;UMA;
4310; 63Chi Leo;11;05;01;+;07;20;10;+4.63;LEO;Chi Leonis
4311;          ;11;04;31;+;47;40;45;+5.67;   ;
4312;   Eta Oct;10;59;14;+;84;35;38;+6.19;OCT;
4313;          ;11;04;54;+;35;48;17;+5.43;   ;
4314;   Chi1Hya;11;05;20;+;27;17;37;+4.94;HYA;
4315;          ;11;05;34;+;11;05;20;+6.09;   ;
4316;          ;11;05;04;+;49;23;33;+6.13;   ;
4317;   Chi2Hya;11;05;58;+;27;17;16;+5.71;HYA;
4318;          ;11;06;06;+;51;12;45;+6.30;   ;
4319; 65    Leo;11;06;54;+;01;57;20;+5.52;LEO;
4320;          ;11;06;39;+;28;43;40;+6.77;   ;
4321;          ;11;06;27;+;50;57;24;+6.32;   ;
4322; 64    Leo;11;07;40;+;23;19;25;+6.46;LEO;
4323;          ;11;06;29;+;58;40;31;+6.02;   ;
4324;          ;11;07;08;+;32;35;14;+6.59;   ;
4325;          ;11;06;32;+;62;25;27;+4.61;   ;
4326;          ;11;06;24;+;64;50;23;+6.41;   ;
4327;          ;11;07;17;+;42;38;19;+5.15;   ;
4328;          ;11;07;54;+;30;10;29;+6.54;   ;
4329;          ;11;06;50;+;70;52;41;+5.57;   ;
4330;          ;11;09;40;+;67;12;37;+6.06;   ;
4331;          ;11;08;16;+;29;58;22;+6.49;   ;
4332; 67    Leo;11;08;49;+;24;39;30;+5.68;LEO;
4333;          ;11;09;19;+;36;18;34;+5.74;   ;
4334;          ;11;08;44;+;28;04;50;+5.44;   ;
4335; 52Psi UMa;11;09;40;+;44;29;55;+3.01;UMA;Psi Ursae Majoris
4336;          ;11;09;38;+;43;12;27;+5.89;   ;
4337;          ;11;08;35;+;58;58;30;+3.91;   ;x Carinae
4338;          ;11;08;34;+;61;56;50;+5.13;   ;
4339;          ;11;09;53;+;32;22;03;+5.81;   ;
